x,y,t,u_x,u_y
0.2,0.25,0.0,0.0,0.0
0.25,0.25,0.0,0.0,0.0
0.30000000000000004,0.25,0.0,0.0,0.0
0.35000000000000003,0.25,0.0,0.0,0.0
0.4,0.25,0.0,0.0,0.0
0.45,0.25,0.0,0.0,0.0
0.5,0.25,0.0,0.0,0.0
0.55,0.25,0.0,0.0,0.0
0.6000000000000001,0.25,0.0,0.0,0.0
0.65,0.25,0.0,0.0,0.0
0.7000000000000001,0.25,0.0,0.0,0.0
0.75,0.25,0.0,0.0,0.0
0.8,0.25,0.0,0.0,0.0
0.8500000000000001,0.25,0.0,0.0,0.0
0.9,0.25,0.0,0.0,0.0
0.9500000000000001,0.25,0.0,0.0,0.0
1.0,0.25,0.0,0.0,0.0
0.0,0.30000000000000004,0.0,0.0,0.0
0.05,0.30000000000000004,0.0,0.0,0.0
0.1,0.30000000000000004,0.0,0.0,0.0
0.15000000000000002,0.30000000000000004,0.0,0.0,0.0
0.2,0.30000000000000004,0.0,0.0,0.0
0.25,0.30000000000000004,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,0.0,0.0,0.0
0.35000000000000003,0.30000000000000004,0.0,0.0,0.0
0.4,0.30000000000000004,0.0,0.0,0.0
0.45,0.30000000000000004,0.0,0.0,0.0
0.5,0.30000000000000004,0.0,0.0,0.0
0.55,0.30000000000000004,0.0,0.0,0.0
0.6000000000000001,0.30000000000000004,0.0,0.0,0.0
0.65,0.30000000000000004,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,0.0,0.0,0.0
0.75,0.30000000000000004,0.0,0.0,0.0
0.8,0.30000000000000004,0.0,0.0,0.0
0.8500000000000001,0.30000000000000004,0.0,0.0,0.0
0.9,0.30000000000000004,0.0,0.0,0.0
0.9500000000000001,0.30000000000000004,0.0,0.0,0.0
1.0,0.30000000000000004,0.0,0.0,0.0
0.0,0.35000000000000003,0.0,0.0,0.0
0.05,0.35000000000000003,0.0,0.0,0.0
0.1,0.35000000000000003,0.0,0.0,0.0
0.15000000000000002,0.35000000000000003,0.0,0.0,0.0
0.2,0.35000000000000003,0.0,0.0,0.0
0.25,0.35000000000000003,0.0,0.0,0.0
0.30000000000000004,0.35000000000000003,0.0,0.0,0.0
0.35000000000000003,0.35000000000000003,0.0,0.0,0.0
0.4,0.35000000000000003,0.0,0.0,0.0
0.45,0.35000000000000003,0.0,0.0,0.0
0.5,0.35000000000000003,0.0,0.0,0.0
0.55,0.35000000000000003,0.0,0.0,0.0
0.6000000000000001,0.35000000000000003,0.0,0.0,0.0
0.65,0.35000000000000003,0.0,0.0,0.0
0.7000000000000001,0.35000000000000003,0.0,0.0,0.0
0.75,0.35000000000000003,0.0,0.0,0.0
0.8,0.35000000000000003,0.0,0.0,0.0
0.8500000000000001,0.35000000000000003,0.0,0.0,0.0
0.9,0.35000000000000003,0.0,0.0,0.0
0.9500000000000001,0.35000000000000003,0.0,0.0,0.0
1.0,0.35000000000000003,0.0,0.0,0.0
0.0,0.4,0.0,0.0,0.0
0.05,0.4,0.0,0.0,0.0
0.1,0.4,0.0,0.0,0.0
0.15000000000000002,0.4,0.0,0.0,0.0
0.2,0.4,0.0,0.0,0.0
0.25,0.4,0.0,0.0,0.0
0.30000000000000004,0.4,0.0,0.0,0.0
0.35000000000000003,0.4,0.0,0.0,0.0
0.4,0.4,0.0,0.0,0.0
0.45,0.4,0.0,0.0,0.0
0.5,0.4,0.0,0.0,0.0
0.55,0.4,0.0,0.0,0.0
0.6000000000000001,0.4,0.0,0.0,0.0
0.65,0.4,0.0,0.0,0.0
0.7000000000000001,0.4,0.0,0.0,0.0
0.75,0.4,0.0,0.0,0.0
0.8,0.4,0.0,0.0,0.0
0.8500000000000001,0.4,0.0,0.0,0.0
0.9,0.4,0.0,0.0,0.0
0.9500000000000001,0.4,0.0,0.0,0.0
1.0,0.4,0.0,0.0,0.0
0.0,0.45,0.0,0.0,0.0
0.05,0.45,0.0,0.0,0.0
0.1,0.45,0.0,0.0,0.0
0.15000000000000002,0.45,0.0,0.0,0.0
0.2,0.45,0.0,0.0,0.0
0.25,0.45,0.0,0.0,0.0
0.30000000000000004,0.45,0.0,0.0,0.0
0.35000000000000003,0.45,0.0,0.0,0.0
0.4,0.45,0.0,0.0,0.0
0.45,0.45,0.0,0.0,0.0
0.5,0.45,0.0,0.0,0.0
0.55,0.45,0.0,0.0,0.0
0.6000000000000001,0.45,0.0,0.0,0.0
0.65,0.45,0.0,0.0,0.0
0.7000000000000001,0.45,0.0,0.0,0.0
0.75,0.45,0.0,0.0,0.0
0.8,0.45,0.0,0.0,0.0
0.8500000000000001,0.45,0.0,0.0,0.0
0.9,0.45,0.0,0.0,0.0
0.9500000000000001,0.45,0.0,0.0,0.0
1.0,0.45,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0
0.05,0.5,0.0,0.0,0.0
0.1,0.5,0.0,0.0,0.0
0.15000000000000002,0.5,0.0,0.0,0.0
0.2,0.5,0.0,0.0,0.0
0.25,0.5,0.0,0.0,0.0
0.30000000000000004,0.5,0.0,0.0,0.0
0.35000000000000003,0.5,0.0,0.0,0.0
0.4,0.5,0.0,0.0,0.0
0.45,0.5,0.0,0.0,0.0
0.5,0.5,0.0,0.0,0.0
0.55,0.5,0.0,0.0,0.0
0.6000000000000001,0.5,0.0,0.0,0.0
0.65,0.5,0.0,0.0,0.0
0.7000000000000001,0.5,0.0,0.0,0.0
0.75,0.5,0.0,0.0,0.0
0.8,0.5,0.0,0.0,0.0
0.8500000000000001,0.5,0.0,0.0,0.0
0.9,0.5,0.0,0.0,0.0
0.9500000000000001,0.5,0.0,0.0,0.0
1.0,0.5,0.0,0.0,0.0
0.0,0.55,0.0,0.0,0.0
0.05,0.55,0.0,0.0,0.0
0.1,0.55,0.0,0.0,0.0
0.15000000000000002,0.55,0.0,0.0,0.0
0.2,0.55,0.0,0.0,0.0
0.25,0.55,0.0,0.0,0.0
0.30000000000000004,0.55,0.0,0.0,0.0
0.35000000000000003,0.55,0.0,0.0,0.0
0.4,0.55,0.0,0.0,0.0
0.45,0.55,0.0,0.0,0.0
0.5,0.55,0.0,0.0,0.0
0.55,0.55,0.0,0.0,0.0
0.6000000000000001,0.55,0.0,0.0,0.0
0.65,0.55,0.0,0.0,0.0
0.7000000000000001,0.55,0.0,0.0,0.0
0.75,0.55,0.0,0.0,0.0
0.8,0.55,0.0,0.0,0.0
0.8500000000000001,0.55,0.0,0.0,0.0
0.9,0.55,0.0,0.0,0.0
0.9500000000000001,0.55,0.0,0.0,0.0
1.0,0.55,0.0,0.0,0.0
0.0,0.6000000000000001,0.0,0.0,0.0
0.05,0.6000000000000001,0.0,0.0,0.0
0.1,0.6000000000000001,0.0,0.0,0.0
0.15000000000000002,0.6000000000000001,0.0,0.0,0.0
0.2,0.6000000000000001,0.0,0.0,0.0
0.25,0.6000000000000001,0.0,0.0,0.0
0.30000000000000004,0.6000000000000001,0.0,0.0,0.0
0.35000000000000003,0.6000000000000001,0.0,0.0,0.0
0.4,0.6000000000000001,0.0,0.0,0.0
0.45,0.6000000000000001,0.0,0.0,0.0
0.5,0.6000000000000001,0.0,0.0,0.0
0.55,0.6000000000000001,0.0,0.0,0.0
0.6000000000000001,0.6000000000000001,0.0,0.0,0.0
0.65,0.6000000000000001,0.0,0.0,0.0
0.7000000000000001,0.6000000000000001,0.0,0.0,0.0
0.75,0.6000000000000001,0.0,0.0,0.0
0.8,0.6000000000000001,0.0,0.0,0.0
0.8500000000000001,0.6000000000000001,0.0,0.0,0.0
0.9,0.6000000000000001,0.0,0.0,0.0
0.9500000000000001,0.6000000000000001,0.0,0.0,0.0
1.0,0.6000000000000001,0.0,0.0,0.0
0.0,0.65,0.0,0.0,0.0
0.05,0.65,0.0,0.0,0.0
0.1,0.65,0.0,0.0,0.0
0.15000000000000002,0.65,0.0,0.0,0.0
0.2,0.65,0.0,0.0,0.0
0.25,0.65,0.0,0.0,0.0
0.30000000000000004,0.65,0.0,0.0,0.0
0.35000000000000003,0.65,0.0,0.0,0.0
0.4,0.65,0.0,0.0,0.0
0.45,0.65,0.0,0.0,0.0
0.5,0.65,0.0,0.0,0.0
0.55,0.65,0.0,0.0,0.0
0.6000000000000001,0.65,0.0,0.0,0.0
0.65,0.65,0.0,0.0,0.0
0.7000000000000001,0.65,0.0,0.0,0.0
0.75,0.65,0.0,0.0,0.0
0.8,0.65,0.0,0.0,0.0
0.8500000000000001,0.65,0.0,0.0,0.0
0.9,0.65,0.0,0.0,0.0
0.9500000000000001,0.65,0.0,0.0,0.0
1.0,0.65,0.0,0.0,0.0
0.0,0.7000000000000001,0.0,0.0,0.0
0.05,0.7000000000000001,0.0,0.0,0.0
0.1,0.7000000000000001,0.0,0.0,0.0
0.15000000000000002,0.7000000000000001,0.0,0.0,0.0
0.2,0.7000000000000001,0.0,0.0,0.0
0.25,0.7000000000000001,0.0,0.0,0.0
0.30000000000000004,0.7000000000000001,0.0,0.0,0.0
0.35000000000000003,0.7000000000000001,0.0,0.0,0.0
0.4,0.7000000000000001,0.0,0.0,0.0
0.45,0.7000000000000001,0.0,0.0,0.0
0.5,0.7000000000000001,0.0,0.0,0.0
0.55,0.7000000000000001,0.0,0.0,0.0
0.6000000000000001,0.7000000000000001,0.0,0.0,0.0
0.65,0.7000000000000001,0.0,0.0,0.0
0.7000000000000001,0.7000000000000001,0.0,0.0,0.0
0.75,0.7000000000000001,0.0,0.0,0.0
0.8,0.7000000000000001,0.0,0.0,0.0
0.8500000000000001,0.7000000000000001,0.0,0.0,0.0
0.9,0.7000000000000001,0.0,0.0,0.0
0.9500000000000001,0.7000000000000001,0.0,0.0,0.0
1.0,0.7000000000000001,0.0,0.0,0.0
0.0,0.75,0.0,0.0,0.0
0.05,0.75,0.0,0.0,0.0
0.1,0.75,0.0,0.0,0.0
0.15000000000000002,0.75,0.0,0.0,0.0
0.2,0.75,0.0,0.0,0.0
0.25,0.75,0.0,0.0,0.0
0.30000000000000004,0.75,0.0,0.0,0.0
0.35000000000000003,0.75,0.0,0.0,0.0
0.4,0.75,0.0,0.0,0.0
0.45,0.75,0.0,0.0,0.0
0.5,0.75,0.0,0.0,0.0
0.55,0.75,0.0,0.0,0.0
0.6000000000000001,0.75,0.0,0.0,0.0
0.65,0.75,0.0,0.0,0.0
0.7000000000000001,0.75,0.0,0.0,0.0
0.75,0.75,0.0,0.0,0.0
0.8,0.75,0.0,0.0,0.0
0.8500000000000001,0.75,0.0,0.0,0.0
0.9,0.75,0.0,0.0,0.0
0.9500000000000001,0.75,0.0,0.0,0.0
1.0,0.75,0.0,0.0,0.0
0.0,0.8,0.0,0.0,0.0
0.05,0.8,0.0,0.0,0.0
0.1,0.8,0.0,0.0,0.0
0.15000000000000002,0.8,0.0,0.0,0.0
0.2,0.8,0.0,0.0,0.0
0.25,0.8,0.0,0.0,0.0
0.30000000000000004,0.8,0.0,0.0,0.0
0.35000000000000003,0.8,0.0,0.0,0.0
0.4,0.8,0.0,0.0,0.0
0.45,0.8,0.0,0.0,0.0
0.5,0.8,0.0,0.0,0.0
0.55,0.8,0.0,0.0,0.0
0.6000000000000001,0.8,0.0,0.0,0.0
0.65,0.8,0.0,0.0,0.0
0.7000000000000001,0.8,0.0,0.0,0.0
0.75,0.8,0.0,0.0,0.0
0.8,0.8,0.0,0.0,0.0
0.8500000000000001,0.8,0.0,0.0,0.0
0.9,0.8,0.0,0.0,0.0
0.9500000000000001,0.8,0.0,0.0,0.0
1.0,0.8,0.0,0.0,0.0
0.0,0.8500000000000001,0.0,0.0,0.0
0.05,0.8500000000000001,0.0,0.0,0.0
0.1,0.8500000000000001,0.0,0.0,0.0
0.15000000000000002,0.8500000000000001,0.0,0.0,0.0
0.2,0.8500000000000001,0.0,0.0,0.0
0.25,0.8500000000000001,0.0,0.0,0.0
0.30000000000000004,0.8500000000000001,0.0,0.0,0.0
0.35000000000000003,0.8500000000000001,0.0,0.0,0.0
0.4,0.8500000000000001,0.0,0.0,0.0
0.45,0.8500000000000001,0.0,0.0,0.0
0.5,0.8500000000000001,0.0,0.0,0.0
0.55,0.8500000000000001,0.0,0.0,0.0
0.6000000000000001,0.8500000000000001,0.0,0.0,0.0
0.65,0.8500000000000001,0.0,0.0,0.0
0.7000000000000001,0.8500000000000001,0.0,0.0,0.0
0.75,0.8500000000000001,0.0,0.0,0.0
0.8,0.8500000000000001,0.0,0.0,0.0
0.8500000000000001,0.8500000000000001,0.0,0.0,0.0
0.9,0.8500000000000001,0.0,0.0,0.0
0.9500000000000001,0.8500000000000001,0.0,0.0,0.0
1.0,0.8500000000000001,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0
0.05,0.9,0.0,0.0,0.0
0.1,0.9,0.0,0.0,0.0
0.15000000000000002,0.9,0.0,0.0,0.0
0.2,0.9,0.0,0.0,0.0
0.25,0.9,0.0,0.0,0.0
0.30000000000000004,0.9,0.0,0.0,0.0
0.35000000000000003,0.9,0.0,0.0,0.0
0.4,0.9,0.0,0.0,0.0
0.45,0.9,0.0,0.0,0.0
0.5,0.9,0.0,0.0,0.0
0.55,0.9,0.0,0.0,0.0
0.6000000000000001,0.9,0.0,0.0,0.0
0.65,0.9,0.0,0.0,0.0
0.7000000000000001,0.9,0.0,0.0,0.0
0.75,0.9,0.0,0.0,0.0
0.8,0.9,0.0,0.0,0.0
0.8500000000000001,0.9,0.0,0.0,0.0
0.9,0.9,0.0,0.0,0.0
0.9500000000000001,0.9,0.0,0.0,0.0
1.0,0.9,0.0,0.0,0.0
0.0,0.9500000000000001,0.0,0.0,0.0
0.05,0.9500000000000001,0.0,0.0,0.0
0.1,0.9500000000000001,0.0,0.0,0.0
0.15000000000000002,0.9500000000000001,0.0,0.0,0.0
0.2,0.9500000000000001,0.0,0.0,0.0
0.25,0.9500000000000001,0.0,0.0,0.0
0.30000000000000004,0.9500000000000001,0.0,0.0,0.0
0.35000000000000003,0.9500000000000001,0.0,0.0,0.0
0.4,0.9500000000000001,0.0,0.0,0.0
0.45,0.9500000000000001,0.0,0.0,0.0
0.5,0.9500000000000001,0.0,0.0,0.0
0.55,0.9500000000000001,0.0,0.0,0.0
0.6000000000000001,0.9500000000000001,0.0,0.0,0.0
0.65,0.9500000000000001,0.0,0.0,0.0
0.7000000000000001,0.9500000000000001,0.0,0.0,0.0
0.75,0.9500000000000001,0.0,0.0,0.0
0.8,0.9500000000000001,0.0,0.0,0.0
0.8500000000000001,0.9500000000000001,0.0,0.0,0.0
0.9,0.9500000000000001,0.0,0.0,0.0
0.9500000000000001,0.9500000000000001,0.0,0.0,0.0
1.0,0.9500000000000001,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0
0.05,1.0,0.0,0.0,0.0
0.1,1.0,0.0,0.0,0.0
0.15000000000000002,1.0,0.0,0.0,0.0
0.2,1.0,0.0,0.0,0.0
0.25,1.0,0.0,0.0,0.0
0.30000000000000004,1.0,0.0,0.0,0.0
0.35000000000000003,1.0,0.0,0.0,0.0
0.4,1.0,0.0,0.0,0.0
0.45,1.0,0.0,0.0,0.0
0.5,1.0,0.0,0.0,0.0
0.55,1.0,0.0,0.0,0.0
0.6000000000000001,1.0,0.0,0.0,0.0
0.65,1.0,0.0,0.0,0.0
0.7000000000000001,1.0,0.0,0.0,0.0
0.75,1.0,0.0,0.0,0.0
0.8,1.0,0.0,0.0,0.0
0.8500000000000001,1.0,0.0,0.0,0.0
0.9,1.0,0.0,0.0,0.0
0.9500000000000001,1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0
0.025,0.0,0.0,0.0,0.0
0.0,0.025,0.0,0.0,0.0
0.025,0.025,0.0,0.0,0.0
0.07500000000000001,0.0,0.0,0.0,0.0
0.05,0.025,0.0,0.0,0.0
0.07500000000000001,0.025,0.0,0.0,0.0
0.125,0.0,0.0,0.0,0.0
0.1,0.025,0.0,0.0,0.0
0.125,0.025,0.0,0.0,0.0
0.17500000000000002,0.0,0.0,0.0,0.0
0.15000000000000002,0.025,0.0,0.0,0.0
0.17500000000000002,0.025,0.0,0.0,0.0
0.225,0.0,0.0,0.0,0.0
0.2,0.025,0.0,0.0,0.0
0.225,0.025,0.0,0.0,0.0
0.275,0.0,0.0,0.0,0.0
0.25,0.025,0.0,0.0,0.0
0.275,0.025,0.0,0.0,0.0
0.32500000000000007,0.0,0.0,0.0,0.0
0.30000000000000004,0.025,0.0,0.0,0.0
0.32500000000000007,0.025,0.0,0.0,0.0
0.375,0.0,0.0,0.0,0.0
0.35000000000000003,0.025,0.0,0.0,0.0
0.375,0.025,0.0,0.0,0.0
0.42500000000000004,0.0,0.0,0.0,0.0
0.4,0.025,0.0,0.0,0.0
0.42500000000000004,0.025,0.0,0.0,0.0
0.475,0.0,0.0,0.0,0.0
0.45,0.025,0.0,0.0,0.0
0.475,0.025,0.0,0.0,0.0
0.525,0.0,0.0,0.0,0.0
0.5,0.025,0.0,0.0,0.0
0.525,0.025,0.0,0.0,0.0
0.5750000000000001,0.0,0.0,0.0,0.0
0.55,0.025,0.0,0.0,0.0
0.5750000000000001,0.025,0.0,0.0,0.0
0.625,0.0,0.0,0.0,0.0
0.6000000000000001,0.025,0.0,0.0,0.0
0.625,0.025,0.0,0.0,0.0
0.675,0.0,0.0,0.0,0.0
0.65,0.025,0.0,0.0,0.0
0.675,0.025,0.0,0.0,0.0
0.7250000000000001,0.0,0.0,0.0,0.0
0.7000000000000001,0.025,0.0,0.0,0.0
0.7250000000000001,0.025,0.0,0.0,0.0
0.775,0.0,0.0,0.0,0.0
0.75,0.025,0.0,0.0,0.0
0.775,0.025,0.0,0.0,0.0
0.8250000000000001,0.0,0.0,0.0,0.0
0.8,0.025,0.0,0.0,0.0
0.8250000000000001,0.025,0.0,0.0,0.0
0.875,0.0,0.0,0.0,0.0
0.8500000000000001,0.025,0.0,0.0,0.0
0.875,0.025,0.0,0.0,0.0
0.925,0.0,0.0,0.0,0.0
0.9,0.025,0.0,0.0,0.0
0.925,0.025,0.0,0.0,0.0
0.9750000000000001,0.0,0.0,0.0,0.0
0.9500000000000001,0.025,0.0,0.0,0.0
0.9750000000000001,0.025,0.0,0.0,0.0
1.0,0.025,0.0,0.0,0.0
0.025,0.05,0.0,0.0,0.0
0.0,0.07500000000000001,0.0,0.0,0.0
0.025,0.07500000000000001,0.0,0.0,0.0
0.07500000000000001,0.05,0.0,0.0,0.0
0.05,0.07500000000000001,0.0,0.0,0.0
0.07500000000000001,0.07500000000000001,0.0,0.0,0.0
0.125,0.05,0.0,0.0,0.0
0.1,0.07500000000000001,0.0,0.0,0.0
0.125,0.07500000000000001,0.0,0.0,0.0
0.17500000000000002,0.05,0.0,0.0,0.0
0.15000000000000002,0.07500000000000001,0.0,0.0,0.0
0.17500000000000002,0.07500000000000001,0.0,0.0,0.0
0.225,0.05,0.0,0.0,0.0
0.2,0.07500000000000001,0.0,0.0,0.0
0.225,0.07500000000000001,0.0,0.0,0.0
0.275,0.05,0.0,0.0,0.0
0.25,0.07500000000000001,0.0,0.0,0.0
0.275,0.07500000000000001,0.0,0.0,0.0
0.32500000000000007,0.05,0.0,0.0,0.0
0.30000000000000004,0.07500000000000001,0.0,0.0,0.0
0.32500000000000007,0.07500000000000001,0.0,0.0,0.0
0.375,0.05,0.0,0.0,0.0
0.35000000000000003,0.07500000000000001,0.0,0.0,0.0
0.375,0.07500000000000001,0.0,0.0,0.0
0.42500000000000004,0.05,0.0,0.0,0.0
0.4,0.07500000000000001,0.0,0.0,0.0
0.42500000000000004,0.07500000000000001,0.0,0.0,0.0
0.475,0.05,0.0,0.0,0.0
0.45,0.07500000000000001,0.0,0.0,0.0
0.475,0.07500000000000001,0.0,0.0,0.0
0.525,0.05,0.0,0.0,0.0
0.5,0.07500000000000001,0.0,0.0,0.0
0.525,0.07500000000000001,0.0,0.0,0.0
0.5750000000000001,0.05,0.0,0.0,0.0
0.55,0.07500000000000001,0.0,0.0,0.0
0.5750000000000001,0.07500000000000001,0.0,0.0,0.0
0.625,0.05,0.0,0.0,0.0
0.6000000000000001,0.07500000000000001,0.0,0.0,0.0
0.625,0.07500000000000001,0.0,0.0,0.0
0.675,0.05,0.0,0.0,0.0
0.65,0.07500000000000001,0.0,0.0,0.0
0.675,0.07500000000000001,0.0,0.0,0.0
0.7250000000000001,0.05,0.0,0.0,0.0
0.7000000000000001,0.07500000000000001,0.0,0.0,0.0
0.7250000000000001,0.07500000000000001,0.0,0.0,0.0
0.775,0.05,0.0,0.0,0.0
0.75,0.07500000000000001,0.0,0.0,0.0
0.775,0.07500000000000001,0.0,0.0,0.0
0.8250000000000001,0.05,0.0,0.0,0.0
0.8,0.07500000000000001,0.0,0.0,0.0
0.8250000000000001,0.07500000000000001,0.0,0.0,0.0
0.875,0.05,0.0,0.0,0.0
0.8500000000000001,0.07500000000000001,0.0,0.0,0.0
0.875,0.07500000000000001,0.0,0.0,0.0
0.925,0.05,0.0,0.0,0.0
0.9,0.07500000000000001,0.0,0.0,0.0
0.925,0.07500000000000001,0.0,0.0,0.0
0.9750000000000001,0.05,0.0,0.0,0.0
0.9500000000000001,0.07500000000000001,0.0,0.0,0.0
0.9750000000000001,0.07500000000000001,0.0,0.0,0.0
1.0,0.07500000000000001,0.0,0.0,0.0
0.025,0.1,0.0,0.0,0.0
0.0,0.125,0.0,0.0,0.0
0.025,0.125,0.0,0.0,0.0
0.07500000000000001,0.1,0.0,0.0,0.0
0.05,0.125,0.0,0.0,0.0
0.07500000000000001,0.125,0.0,0.0,0.0
0.125,0.1,0.0,0.0,0.0
0.1,0.125,0.0,0.0,0.0
0.125,0.125,0.0,0.0,0.0
0.17500000000000002,0.1,0.0,0.0,0.0
0.15000000000000002,0.125,0.0,0.0,0.0
0.17500000000000002,0.125,0.0,0.0,0.0
0.225,0.1,0.0,0.0,0.0
0.2,0.125,0.0,0.0,0.0
0.225,0.125,0.0,0.0,0.0
0.275,0.1,0.0,0.0,0.0
0.25,0.125,0.0,0.0,0.0
0.275,0.125,0.0,0.0,0.0
0.32500000000000007,0.1,0.0,0.0,0.0
0.30000000000000004,0.125,0.0,0.0,0.0
0.32500000000000007,0.125,0.0,0.0,0.0
0.375,0.1,0.0,0.0,0.0
0.35000000000000003,0.125,0.0,0.0,0.0
0.375,0.125,0.0,0.0,0.0
0.42500000000000004,0.1,0.0,0.0,0.0
0.4,0.125,0.0,0.0,0.0
0.42500000000000004,0.125,0.0,0.0,0.0
0.475,0.1,0.0,0.0,0.0
0.45,0.125,0.0,0.0,0.0
0.475,0.125,0.0,0.0,0.0
0.525,0.1,0.0,0.0,0.0
0.5,0.125,0.0,0.0,0.0
0.525,0.125,0.0,0.0,0.0
0.5750000000000001,0.1,0.0,0.0,0.0
0.55,0.125,0.0,0.0,0.0
0.5750000000000001,0.125,0.0,0.0,0.0
0.625,0.1,0.0,0.0,0.0
